scheduler,profile,vehicles,cores,exec,overrun,net_delay_ms,seed,vehicle,sample,t_s,ref_step,from_ref_step,vel,ff_ref_0,ff_ref_1,act_out,phys_0_yaw_rate,phys_1_slip,phys_2_steer,phys_3_steer_rate,phys_4_e_y,phys_5_e_y_dot,abs_e_y,ttv_ms,ttpnr_ms,ttv_horizon_ms,ttv_censored
rm,v15,1,1,worst,kill,-1.00,0,0,5593,55.930000,559300,559301,13.3366,0,0,0.027011085,0.2430544496,0.02925655991,0.0909076035,-0.3523705602,-0.2183441222,0.4628476501,0.2183441222,846.100,645.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5594,55.939999,559400,559401,13.3286,0,0,0.027011085,0.2538922727,0.02840810642,0.08715963364,-0.3936316371,-0.213880226,0.429690063,0.213880226,836.100,635.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5595,55.950001,559500,559501,13.3286,0,0,0.027011085,0.2629364133,0.02740843035,0.08309827745,-0.4158659875,-0.2097546309,0.3952273726,0.2097546309,826.100,625.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5596,55.959999,559600,559601,13.3205,0,0,-0.010166421,0.2702029347,0.02626961656,0.07852163166,-0.4984261394,-0.2059793025,0.3596774638,0.2059793025,3587.600,3395.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5597,55.970001,559700,559701,13.3205,0,0,-0.010166421,0.2756024897,0.02498663031,0.07323907316,-0.5531924367,-0.2025637925,0.3233044744,0.2025637925,3577.600,3385.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5598,55.980000,559800,559801,13.3124,0,0,-0.010166421,0.2791055739,0.0235605035,0.06754399091,-0.5820503831,-0.1995151937,0.2863387167,0.1995151937,3567.600,3375.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5599,55.990002,559900,559901,13.3124,0,0,-0.029074108,0.2807143033,0.02200512961,0.06147627905,-0.6291716099,-0.1968380362,0.2490550876,0.1968380362,1795.400,1575.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5600,56.000000,560000,560001,13.3043,0,0,-0.029074108,0.2804403305,0.02032721788,0.05504716188,-0.6528351903,-0.1945343912,0.2116829753,0.1945343912,1785.400,1565.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5601,56.009998,560100,560101,13.3043,0,0,-0.029074108,0.2783159018,0.01854359917,0.04848612472,-0.6564946175,-0.1926037371,0.1744937152,0.1926037371,1775.400,1555.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5602,56.020000,560200,560201,13.2963,0,0,-0.064377137,0.2744163275,0.01667059213,0.04161627591,-0.7163728476,-0.1910431683,0.137705639,0.1910431683,1161.500,910.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5603,56.029999,560300,560301,13.2963,0,0,-0.064377137,0.2687140703,0.01470731199,0.03426377475,-0.7494623661,-0.1898473948,0.1015776172,0.1898473948,1151.500,900.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5604,56.040001,560400,560401,13.2882,0,0,-0.064377137,0.2612376511,0.0126585681,0.02670851536,-0.7580584884,-0.1890086979,0.06632651389,0.1890086979,1141.500,890.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5605,56.049999,560500,560501,13.2882,0,0,-0.080647044,0.252042979,0.01054008771,0.01900207438,-0.7810837626,-0.1885170639,0.03220502287,0.1885170639,1020.200,765.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5606,56.060001,560600,560601,13.2802,0,0,-0.080647044,0.2411963493,0.008361801505,0.01116328128,-0.7833425403,-0.1883601546,-0.000583996647,0.1883601546,1010.200,755.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5607,56.070000,560700,560701,13.2802,0,0,-0.080647044,0.228779301,0.006141080055,0.003392626066,-0.7683420181,-0.1885234863,-0.03180746362,0.1885234863,1000.200,745.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5608,56.080002,560800,560801,13.2721,0,0,-0.10752764,0.2149103433,0.003895574715,-0.00442901114,-0.7950220704,-0.1889904886,-0.0612844862,0.1889904886,877.200,610.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5609,56.090000,560900,560901,13.2721,0,0,-0.10752764,0.1996279061,0.001628644648,-0.01242636051,-0.8008718491,-0.1897426397,-0.08880870044,0.1897426397,867.200,600.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5610,56.099998,561000,561001,13.2641,0,0,-0.10752764,0.1830118001,-0.0006519128801,-0.0203847196,-0.7881625295,-0.1907595992,-0.1142149121,0.1907595992,857.200,590.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5611,56.110001,561100,561101,13.2641,0,0,-0.11816452,0.1651609838,-0.002931519179,-0.02825036645,-0.7833878994,-0.1920192391,-0.1373189241,0.1920192391,816.900,555.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5612,56.119999,561200,561201,13.256,0,0,-0.11816452,0.146182403,-0.00519873295,-0.03600022569,-0.7643467784,-0.1934978217,-0.1579791158,0.1934978217,806.900,545.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5613,56.130001,561300,561301,13.256,0,0,-0.11816452,0.126191318,-0.007438888773,-0.04349954054,-0.7339468598,-0.1951701492,-0.1760424078,0.1951701492,796.900,535.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5614,56.139999,561400,561401,13.248,0,0,-0.13171229,0.105326429,-0.009636147879,-0.05078786239,-0.72306633,-0.197009638,-0.1913963854,0.197009638,756.900,505.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5615,56.150002,561500,561501,13.248,0,0,-0.13171229,0.08368483931,-0.01178356912,-0.05791788548,-0.7011016011,-0.1989886314,-0.2039244473,0.1989886314,746.900,495.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5616,56.160000,561600,561601,13.24,0,0,-0.13171229,0.06138153374,-0.01387166046,-0.06477912515,-0.6698789001,-0.2010784149,-0.2135402262,0.2010784149,736.900,485.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5617,56.169998,561700,561701,13.24,0,0,-0.1347879,0.03853996471,-0.0158896856,-0.07132539898,-0.6386493444,-0.2032494396,-0.2201602459,0.2032494396,721.300,470.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5618,56.180000,561800,561801,13.232,0,0,-0.1347879,0.01528730709,-0.01782666519,-0.07753346115,-0.6022229195,-0.2054714561,-0.2237274349,0.2054714561,711.300,460.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5619,56.189999,561900,561901,13.232,0,0,-0.1347879,-0.008248663507,-0.01967333443,-0.08335851133,-0.5623750687,-0.2077136636,-0.2241955101,0.2077136636,701.300,450.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5620,56.200001,562000,562001,13.2239,0,0,-0.13257635,-0.03193534538,-0.02141843177,-0.08875340968,-0.5163804889,-0.2099449337,-0.2215378731,0.2099449337,694.800,445.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5621,56.209999,562100,562101,13.2239,0,0,-0.13257635,-0.05563494936,-0.02305271663,-0.09368925542,-0.471015811,-0.2121339738,-0.2157471925,0.2121339738,684.800,435.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5622,56.220001,562200,562201,13.2159,0,0,-0.13257635,-0.0792189315,-0.0245665852,-0.09817934036,-0.4273293912,-0.214249447,-0.2068288326,0.214249447,674.800,425.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5623,56.230000,562300,562301,13.2159,0,0,-0.12755597,-0.1025617942,-0.02595509775,-0.1021932513,-0.3757016063,-0.2162602395,-0.1948135197,0.2162602395,672.100,420.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5624,56.240002,562400,562401,13.2079,0,0,-0.12755597,-0.125539884,-0.02720959857,-0.1057115421,-0.3288408816,-0.2181355208,-0.1797360927,0.2181355208,662.100,410.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5625,56.250000,562500,562501,13.2079,0,0,-0.12755597,-0.1480360329,-0.02832789905,-0.1087870374,-0.2870711684,-0.2198449969,-0.1616634727,0.2198449969,652.100,400.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5626,56.259998,562600,562601,13.1999,0,0,-0.11002727,-0.1699481308,-0.02930521965,-0.1112944335,-0.2146460116,-0.2213589996,-0.1406568885,0.2213589996,667.000,400.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5627,56.270000,562700,562701,13.1999,0,0,-0.11002727,-0.1911225468,-0.03013164178,-0.1131284386,-0.1543967128,-0.22264871,-0.1168175936,0.22264871,657.000,390.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5628,56.279999,562800,562801,13.1919,0,0,-0.11002727,-0.2114407569,-0.03079908341,-0.1144231856,-0.1064068526,-0.2236862183,-0.09023881704,0.2236862183,647.000,380.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5629,56.290001,562900,562901,13.1919,0,0,-0.097834565,-0.2307976186,-0.03130926564,-0.1151691675,-0.04396523163,-0.2244448364,-0.0610579215,0.2244448364,654.600,390.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5630,56.299999,563000,563001,13.1839,0,0,-0.097834565,-0.2490954846,-0.03165728599,-0.1153540388,0.004651634954,-0.2248990983,-0.02939246222,0.2248990983,644.600,380.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5631,56.310001,563100,563101,13.1839,0,0,-0.097834565,-0.2662484944,-0.03184839711,-0.1151182279,0.04062466323,-0.2250249833,0.00459150644,0.2250249833,634.600,370.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5632,56.320000,563200,563201,13.1759,0,0,-0.068163268,-0.2822034359,-0.03188503534,-0.1142806336,0.1262411475,-0.2247999907,0.04075879231,0.2247999907,671.900,415.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5633,56.330002,563300,563301,13.1759,0,0,-0.068163268,-0.2968179882,-0.03175834566,-0.1126783714,0.1903666556,-0.2242031991,0.07891970128,0.2242031991,661.900,405.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5634,56.340000,563400,563401,13.1679,0,0,-0.068163268,-0.3100048602,-0.0314630717,-0.1105418652,0.2338929027,-0.2232154757,0.1189126447,0.2232154757,651.900,395.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5635,56.349998,563500,563501,13.1679,0,0,-0.050987288,-0.3216975331,-0.03100724891,-0.1078838706,0.2958198786,-0.2218195945,0.1605202556,0.2218195945,674.200,425.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5636,56.360001,563600,563601,13.16,0,0,-0.050987288,-0.3318416476,-0.03039047495,-0.1047010422,0.3373735249,-0.2200002819,0.2035659403,0.2200002819,664.200,415.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5637,56.369999,563700,563701,13.16,0,0,-0.050987288,-0.3403975666,-0.02962443419,-0.1011959836,0.3610226512,-0.2177443057,0.2478165329,0.2177443057,654.200,405.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5638,56.380001,563800,563801,13.152,0,0,-0.014458239,-0.3473698199,-0.02871824801,-0.09716366976,0.4444933236,-0.2150405496,0.2930891514,0.2150405496,740.000,515.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5639,56.389999,563900,563901,13.152,0,0,-0.014458239,-0.3526521027,-0.02766563185,-0.09241233766,0.5010115504,-0.2118799686,0.3391414285,0.2118799686,730.000,505.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5640,56.400002,564000,564001,13.144,0,0,-0.014458239,-0.3562034369,-0.02646496892,-0.08722746372,0.5322802067,-0.2082557827,0.385774523,0.2082557827,720.000,495.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5641,56.410000,564100,564101,13.144,0,0,0.0046640402,-0.3580069244,-0.02512911893,-0.08164136857,0.5826820731,-0.204163447,0.4327315092,0.204163447,797.000,595.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5642,56.419998,564200,564201,13.136,0,0,0.0046640402,-0.3580605686,-0.023662135,-0.07565996796,0.6097933054,-0.1996007413,0.4798103273,0.1996007413,787.000,585.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5643,56.430000,564300,564301,13.136,0,0,0.0046640402,-0.3563767076,-0.02208004706,-0.06951196492,0.6169270277,-0.19456774,0.526753068,0.19456774,777.000,575.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5644,56.439999,564400,564401,13.1281,0,0,0.041644569,-0.3530166149,-0.02039689198,-0.06300395727,0.6836057901,-0.1890667826,0.5733642578,0.1890667826,2027.200,1780.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5645,56.450001,564500,564501,13.1281,0,0,0.041644569,-0.3479277194,-0.01860993728,-0.0559486188,0.7226245999,-0.1831024438,0.6193935275,0.1831024438,2017.200,1770.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5646,56.459999,564600,564601,13.1201,0,0,0.041644569,-0.3411214948,-0.01672139764,-0.04863614589,0.7361913323,-0.1766815186,0.6646413207,0.1766815186,2007.200,1760.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5647,56.470001,564700,564701,13.1201,0,0,0.059388619,-0.3326327205,-0.01474662125,-0.04111234099,0.7663407326,-0.1698130965,0.7088580132,0.1698130965,1563.500,1310.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5648,56.480000,564800,564801,13.1122,0,0,0.059388619,-0.3225110173,-0.01269329619,-0.03339097276,0.7743626237,-0.1625084281,0.7518531084,0.1625084281,1553.500,1300.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5649,56.490002,564900,564901,13.1122,0,0,0.059388619,-0.3108179271,-0.01057887077,-0.02568680793,0.7638292909,-0.1547809243,0.7933912277,0.1547809243,1543.500,1290.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5650,56.500000,565000,565001,13.1042,0,0,0.090461962,-0.2976591885,-0.008419790305,-0.01785081252,0.8023687005,-0.1466460377,0.8332992196,0.1466460377,1185.700,920.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5651,56.509998,565100,565101,13.1042,0,0,0.090461962,-0.2830435336,-0.006217263173,-0.009731945582,0.8173260093,-0.1381211281,0.8713630438,0.1381211281,1175.700,910.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5652,56.520000,565200,565201,13.0963,0,0,0.090461962,-0.2670319974,-0.003976786043,-0.001575008384,0.811023891,-0.1292254776,0.9074191451,0.1292254776,1165.700,900.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5653,56.529999,565300,565301,13.0963,0,0,0.10381605,-0.2497036904,-0.00171344087,0.006569150835,0.8159919381,-0.1199801341,0.9412695765,0.1199801341,1071.500,805.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5654,56.540001,565400,565401,13.0884,0,0,0.10381605,-0.2311499119,0.000562884321,0.01468167268,0.8037866354,-0.1104079187,0.9727692604,0.1104079187,1061.500,795.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5655,56.549999,565500,565501,13.0884,0,0,0.10381605,-0.2114691883,0.002836395055,0.02259845845,0.7776189446,-0.1005331874,1.001746655,0.1005331874,1051.500,785.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5656,56.560001,565600,565601,13.0804,0,0,0.12380676,-0.1907924116,0.005091184285,0.03040001169,0.781932056,-0.09038179368,1.028081656,0.09038179368,952.500,695.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5657,56.570000,565700,565701,13.0804,0,0,0.12380676,-0.1691864431,0.007322497666,0.03817636147,0.7707013488,-0.07998085767,1.051634669,0.07998085767,942.500,685.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5658,56.580002,565800,565801,13.0725,0,0,0.12380676,-0.146749422,0.009522590786,0.04576911777,0.7459612489,-0.06935870647,1.072305799,0.06935870647,932.500,675.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5659,56.590000,565900,565901,13.0725,0,0,0.1306029,-0.1235898137,0.01167929918,0.05313151702,0.7254191041,-0.05854473636,1.089983106,0.05854473636,899.700,650.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5660,56.599998,566000,566001,13.0646,0,0,0.1306029,-0.09982326627,0.0137823429,0.06024321914,0.6954874396,-0.04756927118,1.104591846,0.04756927118,889.700,640.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5661,56.610001,566100,566101,13.0646,0,0,0.1306029,-0.07556719333,0.01582034118,0.06701773405,0.6584730744,-0.03646340594,1.116053462,0.03646340594,879.700,630.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5662,56.619999,566200,566201,13.0567,0,0,0.13641767,-0.05095377937,0.01778067835,0.07345560193,0.6287088394,-0.02525885031,1.124321461,0.02525885031,853.200,605.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5663,56.630001,566300,566301,13.0567,0,0,0.13641767,-0.02609455027,0.01965605654,0.07957247645,0.5938847065,-0.01398777217,1.129353404,0.01398777217,843.200,595.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5664,56.639999,566400,566401,13.0487,0,0,0.13641767,-0.001106082695,0.0214379169,0.08532116562,0.5554032922,-0.002682635793,1.13112998,0.002682635793,833.200,585.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5665,56.650002,566500,566501,13.0487,0,0,0.13570307,0.0238937214,0.0231191311,0.09066718072,0.5135875344,0.008623945527,1.129642725,0.008623945527,825.000,575.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5666,56.660000,566600,566601,13.0408,0,0,0.13570307,0.04878619686,0.02469083294,0.09559252858,0.4715487361,0.01989936084,1.12489903,0.01989936084,815.000,565.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5667,56.669998,566700,566701,13.0408,0,0,0.13570307,0.07345625013,0.02614798024,0.1001008749,0.4303186238,0.03111116402,1.116925359,0.03111116402,805.000,555.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5668,56.680000,566800,566801,13.0329,0,0,0.12683643,0.09779393673,0.0274833627,0.1041157916,0.3726991415,0.04222720861,1.105754852,0.04222720861,816.100,560.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5669,56.689999,566900,566901,13.0329,0,0,0.12683643,0.121664308,0.02868857794,0.1075787097,0.3210304081,0.05321582034,1.091448307,0.05321582034,806.100,550.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5670,56.700001,567000,567001,13.025,0,0,0.12683643,0.144953832,0.02975579351,0.1105580479,0.2758595943,0.06404592842,1.074067473,0.06404592842,796.100,540.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5671,56.709999,567100,567101,13.025,0,0,0.11901377,0.1675562263,0.03068407066,0.1130374819,0.2207082361,0.07468725741,1.053707361,0.07468725741,804.600,545.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5672,56.720001,567200,567201,13.0171,0,0,0.11901377,0.1893713325,0.0314674899,0.115004614,0.1742221713,0.08511042595,1.030453444,0.08511042595,794.600,535.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5673,56.730000,567300,567301,13.0171,0,0,0.11901377,0.210306555,0.0321081318,0.1165495142,0.1360221058,0.09528711438,1.004430413,0.09528711438,784.600,525.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5674,56.740002,567400,567401,13.0093,0,0,0.097579785,0.2302933633,0.03260526434,0.1175353676,0.06159161776,0.1051901504,0.9757429957,0.1051901504,829.700,565.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5675,56.750000,567500,567501,13.0093,0,0,0.097579785,0.2491982281,0.03295099735,0.117842719,0.002679945435,0.114793621,0.9445415139,0.114793621,819.700,555.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5676,56.759998,567600,567601,13.0014,0,0,0.097579785,0.2669311166,0.03313959762,0.1176393852,-0.04108756036,0.124073036,0.9109562039,0.124073036,809.700,545.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5677,56.770000,567700,567701,13.0014,0,0,0.084301911,0.2834157944,0.03317640349,0.1169295982,-0.09944307059,0.1330054253,0.8751659989,0.1330054253,838.800,580.000,5000.000,0
rm,v15,1,1,worst,kill,-1.00,0,0,5678,56.779999,567800,567801,12.9935,0,0,0.084301911,0.2985883653,0.03305936605,0.1157087982,-0.1420954466,0.1415694952,0.8373173475,0.1415694952,828.800,570.000,5000.000,0
