variant,zone_consts,zone,extra_ms,phase,age_path_ms,total_hard,z0_hard,z1_hard,z2_hard,z3_hard,soft_pct,fleet_max_ey_m,profile,duration_s,git_sha
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,2.0,180.5,0,0,0,0,0,6.05,0.4494,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,3.0,180.5,0,0,0,0,0,6.12,0.4543,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,4.0,180.5,0,0,0,0,0,6.16,0.4591,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,5.0,180.5,0,0,0,0,0,6.22,0.4639,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,6.0,180.5,0,0,0,0,0,6.28,0.4687,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,7.0,180.5,0,0,0,0,0,6.36,0.4736,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,8.0,180.5,0,0,0,0,0,6.39,0.4784,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,9.0,180.5,0,0,0,0,0,6.4,0.4833,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,10.0,180.5,0,0,0,0,0,6.56,0.4881,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,11.0,180.5,0,0,0,0,0,6.62,0.493,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,12.0,180.5,0,0,0,0,0,6.64,0.4978,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,13.0,180.5,0,0,0,0,0,6.67,0.5027,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,14.0,180.5,0,0,0,0,0,6.75,0.5075,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,15.0,180.5,0,0,0,0,0,6.77,0.5124,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,16.0,180.5,0,0,0,0,0,6.96,0.5172,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,17.0,180.5,0,0,0,0,0,7.11,0.5221,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,18.0,180.5,0,0,0,0,0,7.24,0.527,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,19.0,180.5,0,0,0,0,0,7.34,0.5318,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,90,19.9,180.5,0,0,0,0,0,7.43,0.5362,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,0.0,190.5,0,0,0,0,0,6.6,0.4397,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,1.0,190.5,0,0,0,0,0,6.66,0.4446,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,2.0,190.5,0,0,0,0,0,6.72,0.4494,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,3.0,190.5,0,0,0,0,0,6.77,0.4542,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,4.0,190.5,0,0,0,0,0,6.84,0.459,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,5.0,190.5,0,0,0,0,0,6.88,0.4639,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,6.0,190.5,0,0,0,0,0,6.93,0.4687,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,7.0,190.5,0,0,0,0,0,6.99,0.4735,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,8.0,190.5,0,0,0,0,0,7.02,0.4784,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,9.0,190.5,0,0,0,0,0,7.06,0.4832,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,10.0,190.5,0,0,0,0,0,7.4,0.4881,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,11.0,190.5,0,0,0,0,0,7.49,0.4929,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,12.0,190.5,0,0,0,0,0,7.56,0.4978,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,13.0,190.5,0,0,0,0,0,7.63,0.5026,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,14.0,190.5,0,0,0,0,0,7.75,0.5075,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,15.0,190.5,0,0,0,0,0,7.86,0.5123,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,16.0,190.5,0,0,0,0,0,7.99,0.5172,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,17.0,190.5,0,0,0,0,0,8.12,0.5221,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,18.0,190.5,0,0,0,0,0,8.25,0.5269,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,19.0,190.5,0,0,0,0,0,8.35,0.5318,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,100,19.9,190.5,0,0,0,0,0,8.46,0.5362,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,0.0,200.5,0,0,0,0,0,8.11,0.4395,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,1.0,200.5,0,0,0,0,0,8.16,0.4443,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,2.0,200.5,0,0,0,0,0,8.27,0.4491,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,3.0,200.5,0,0,0,0,0,8.35,0.4539,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,4.0,200.5,0,0,0,0,0,8.41,0.4588,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,5.0,200.5,0,0,0,0,0,8.46,0.4636,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,6.0,200.5,0,0,0,0,0,8.56,0.4684,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,7.0,200.5,0,0,0,0,0,8.63,0.4733,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,8.0,200.5,0,0,0,0,0,8.68,0.4781,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,9.0,200.5,0,0,0,0,0,8.74,0.483,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,10.0,200.5,0,0,0,0,0,8.87,0.4878,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,11.0,200.5,0,0,0,0,0,8.94,0.4926,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,12.0,200.5,0,0,0,0,0,8.99,0.4975,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,13.0,200.5,0,0,0,0,0,9.02,0.5023,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,14.0,200.5,0,0,0,0,0,9.12,0.5072,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,15.0,200.5,0,0,0,0,0,9.17,0.512,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,16.0,200.5,0,0,0,0,0,9.31,0.5169,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,17.0,200.5,0,0,0,0,0,9.42,0.5218,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,18.0,200.5,0,0,0,0,0,9.59,0.5266,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,19.0,200.5,0,0,0,0,0,9.75,0.5315,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,110,19.9,200.5,0,0,0,0,0,9.95,0.5359,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,0.0,210.5,0,0,0,0,0,9.79,0.4868,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,1.0,210.5,0,0,0,0,0,9.85,0.4894,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,2.0,210.5,0,0,0,0,0,9.95,0.4919,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,3.0,210.5,0,0,0,0,0,10.01,0.4945,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,4.0,210.5,0,0,0,0,0,10.06,0.4971,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,5.0,210.5,0,0,0,0,0,10.15,0.4997,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,6.0,210.5,0,0,0,0,0,10.2,0.5023,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,7.0,210.5,0,0,0,0,0,10.29,0.505,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,8.0,210.5,0,0,0,0,0,10.37,0.5076,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,9.0,210.5,0,0,0,0,0,10.38,0.5103,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,10.0,210.5,0,0,0,0,0,10.55,0.5167,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,11.0,210.5,0,0,0,0,0,10.6,0.5194,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,12.0,210.5,0,0,0,0,0,10.63,0.522,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,13.0,210.5,0,0,0,0,0,10.71,0.5247,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,14.0,210.5,0,0,0,0,0,10.76,0.5274,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,15.0,210.5,0,0,0,0,0,10.93,0.5301,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,16.0,210.5,0,0,0,0,0,11.07,0.5328,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,17.0,210.5,0,0,0,0,0,11.21,0.5355,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,18.0,210.5,0,0,0,0,0,11.35,0.5383,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,19.0,210.5,0,0,0,0,0,11.52,0.541,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,120,19.9,210.5,0,0,0,0,0,11.69,0.5438,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,0.0,220.5,0,0,0,0,0,11.62,0.5576,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,1.0,220.5,0,0,0,0,0,11.68,0.5604,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,2.0,220.5,0,0,0,0,0,11.8,0.5632,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,3.0,220.5,0,0,0,0,0,11.89,0.566,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,4.0,220.5,0,0,0,0,0,11.98,0.5688,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,5.0,220.5,0,0,0,0,0,12.06,0.5716,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,6.0,220.5,0,0,0,0,0,12.17,0.5745,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,7.0,220.5,0,0,0,0,0,12.21,0.5773,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,8.0,220.5,0,0,0,0,0,12.31,0.5802,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,9.0,220.5,0,0,0,0,0,12.34,0.5831,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,10.0,220.5,0,0,0,0,0,12.49,0.5898,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,11.0,220.5,0,0,0,0,0,12.62,0.5926,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,12.0,220.5,0,0,0,0,0,12.79,0.5955,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,13.0,220.5,0,0,0,0,0,12.92,0.5984,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,14.0,220.5,0,0,0,0,0,13.05,0.6013,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,15.0,220.5,0,0,0,0,0,13.16,0.6042,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,16.0,220.5,0,0,0,0,0,13.32,0.6071,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,17.0,220.5,0,0,0,0,0,13.44,0.61,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,18.0,220.5,0,0,0,0,0,13.6,0.613,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,19.0,220.5,0,0,0,0,0,13.74,0.6159,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,130,19.9,220.5,0,0,0,0,0,13.96,0.6187,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,0.0,230.5,0,0,0,0,0,14.56,0.6414,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,1.0,230.5,0,0,0,0,0,14.62,0.6445,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,2.0,230.5,0,0,0,0,0,14.72,0.6476,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,3.0,230.5,0,0,0,0,0,14.79,0.6507,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,4.0,230.5,0,0,0,0,0,14.88,0.6538,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,5.0,230.5,0,0,0,0,0,14.95,0.6569,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,6.0,230.5,0,0,0,0,0,15.05,0.6601,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,7.0,230.5,0,0,0,0,0,15.21,0.6632,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,8.0,230.5,0,0,0,0,0,15.45,0.6664,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,9.0,230.5,0,0,0,0,0,15.67,0.6696,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,10.0,230.5,0,0,0,0,0,15.97,0.6766,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,11.0,230.5,0,0,0,0,0,16.09,0.6798,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,12.0,230.5,0,0,0,0,0,16.26,0.683,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,13.0,230.5,0,0,0,0,0,16.38,0.6861,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,14.0,230.5,0,0,0,0,0,16.51,0.6893,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,15.0,230.5,0,0,0,0,0,16.64,0.6925,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,16.0,230.5,0,0,0,0,0,16.77,0.6957,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,17.0,230.5,0,0,0,0,0,16.95,0.6989,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,18.0,230.5,0,0,0,0,0,17.12,0.7022,12.5,95,da06be4-dirty
seeds_x1.2,"0.0215,0.0042,0.0048,50,100,350",2,140,19.0,230.5,0,0,0,0,0,17.2,0.7054,12.5,95,da06be4-dirty
